1_0	0.21053218841552734	0.015569448471069336
1_1	0.009860515594482422	0.014272212982177734
1_2	0.009502887725830078	0.009432077407836914
1_3	0.009271621704101562	0.009607791900634766
1_4	0.009614706039428711	0.009348869323730469
1_5	0.009668350219726562	0.009445428848266602
1_6	0.011126518249511719	0.00933694839477539
1_7	0.009261608123779297	0.009868144989013672
1_8	0.00938725471496582	0.009638786315917969
1_9	0.009882926940917969	0.009614229202270508
1_10	0.20613336563110352	0.010029077529907227
2_0	0.010753154754638672	0.011111259460449219
2_1	0.009937047958374023	0.010130882263183594
2_2	0.010316848754882812	0.010318994522094727
2_3	0.00992894172668457	0.009917497634887695
2_4	0.016284704208374023	0.012104272842407227
2_5	0.014420747756958008	0.010019779205322266
2_6	0.010590076446533203	0.013910531997680664
2_7	0.010130167007446289	0.009726524353027344
2_8	0.010805368423461914	0.010413646697998047
2_9	0.01789402961730957	0.010485172271728516
2_10	0.013452291488647461	0.009935855865478516
3_0	0.06788897514343262	0.0707404613494873
3_1	0.06177878379821777	0.05902695655822754
3_2	0.0597994327545166	0.058077335357666016
3_3	0.07566642761230469	0.060750722885131836
3_4	0.0771951675415039	0.0687098503112793
3_5	0.08374214172363281	0.06806111335754395
3_6	0.06929707527160645	0.061540842056274414
3_7	0.07333683967590332	0.06343317031860352
3_8	0.06368136405944824	0.06285476684570312
3_9	0.06534194946289062	0.06041693687438965
3_10	0.06142091751098633	0.05990099906921387
4_0	0.009772539138793945	0.010464668273925781
4_1	0.009758472442626953	0.010377168655395508
4_2	0.009806156158447266	0.009860515594482422
4_3	0.009740591049194336	0.009911537170410156
4_4	0.009902715682983398	0.010685920715332031
4_5	0.016364336013793945	0.009867191314697266
4_6	0.010305643081665039	0.009605884552001953
5_0	0.0005145072937011719	0.07847189903259277
5_1	0.0005409717559814453	0.07008147239685059
5_2	-1.0	0.07700490951538086
5_3	0.008677005767822266	0.07646584510803223
5_4	0.04493260383605957	0.07735157012939453
5_5	0.00022220611572265625	0.07261085510253906
5_6	0.023600339889526367	0.06598329544067383
5_7	0.0005981922149658203	0.08556962013244629
6_0	0.00020170211791992188	0.00018286705017089844
6_1	0.00020265579223632812	0.00018262863159179688
6_2	0.00019407272338867188	0.0002803802490234375
6_3	0.00030732154846191406	0.000274658203125
6_4	0.0002932548522949219	0.0002491474151611328
